Coal_100_200,Coal_200_300,Coal_300_400,Coal_400_600,Coal_50_100,Coal_600_800,Coal_800_1000,Coal_All_n_0_100,Coal_All_n_100_200,Coal_All_n_ovr_200,Coal_below_50,Coal_ovr_1000,Gas_100_200,Gas_200_300,Gas_300_400,Gas_400_600,Gas_50_100,Gas_600_800,Gas_800_1000,Gas_All_n_0_100,Gas_All_n_100_200,Gas_All_n_ovr_200,Gas_below_50,Gas_ovr_1000,Nuclear_100_200,Nuclear_200_300,Nuclear_300_400,Nuclear_400_600,Nuclear_50_100,Nuclear_600_800,Nuclear_800_1000,Nuclear_All_n_0_100,Nuclear_All_n_100_200,Nuclear_All_n_ovr_200,Nuclear_below_50,Nuclear_ovr_1000
184.6059092,723.8519248,1240.083518,127.8670844,614.65,1278.072162,1612,25.17024405,0,0,0,0,0,0,0,0,828.6667444,0,0,91.59158498,1238.93617,1421.834912,178.83,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,1240.083518,127.8670844,614.65,1278.072162,1612,25.17024405,0,0,0,0,0,0,0,0,828.6667444,0,0,118.566585,1238.93617,1657.774912,178.83,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,910.9835184,127.8670844,614.65,1278.072162,1612,25.17024405,0,0,0,0,0,0,0,0,828.6667444,0,0,118.566585,1238.93617,1421.834912,178.83,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,826.451496,595.8370844,614.65,1278.072162,1612,25.17024405,0,0,0,0,0,0,0,0,828.6667444,0,0,118.566585,1238.93617,1421.834912,178.83,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,826.451496,696.5660531,614.65,1408.220734,1612,25.17024405,0,0,0,0,0,0,0,0,828.6667444,0,0,118.566585,1238.93617,1421.834912,178.83,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,826.451496,609.8023846,614.65,1408.220734,1612,25.17024405,0,0,0,0,0,0,0,0,828.6667444,0,0,91.59158498,1238.93617,1421.834912,178.83,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,826.451496,668.8755208,554.9822222,1278.072162,1612,52.14524405,0,0,0,0,0,0,0,0,893.3667444,0,0,132.054085,1238.93617,1421.834912,198.7,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,944.8519248,826.451496,568.1465521,554.9822222,1278.072162,1612,52.14524405,0,0,0,0,0,0,0,0,1022.766744,0,0,136.1732198,1238.93617,1421.834912,178.83,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,944.8519248,826.451496,549.686197,554.9822222,1375.683591,1612,52.14524405,0,0,0,0,0,0,0,0,1022.766744,0,0,136.1732198,1285.24431,1421.834912,218.57,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,944.8519248,826.451496,549.686197,554.9822222,1375.683591,1612,52.14524405,0,0,0,0,0,0,0,0,958.0667444,0,0,136.1732198,1285.24431,1421.834912,218.57,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
250.3751399,944.8519248,826.451496,549.686197,554.9822222,1375.683591,1612,52.14524405,0,0,0,0,0,0,0,0,1022.766744,0,0,136.1732198,1150.24431,1421.834912,198.7,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,439.43725,579.0117308,554.9822222,1375.683591,1612,52.14524405,0,0,0,0,0,0,0,0,893.3667444,0,0,95.71071978,1150.24431,1421.834912,178.83,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,768.53725,1046.981731,554.9822222,1375.683591,1612,52.14524405,0,0,0,0,0,0,0,0,828.6667444,0,0,95.71071978,1150.24431,1657.774912,178.83,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,768.53725,1046.981731,554.9822222,1375.683591,1612,52.14524405,0,0,0,0,0,0,0,0,836.0678515,0,0,95.71071978,1150.24431,1657.774912,178.83,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,768.53725,1046.981731,554.9822222,1375.683591,1612,52.14524405,0,0,0,0,0,0,0,0,836.0678515,0,0,95.71071978,1103.93617,1657.774912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,768.53725,1046.981731,554.9822222,1375.683591,1612,52.14524405,0,0,0,0,0,0,0,0,836.0678515,0,0,68.73571978,1103.93617,1657.774912,178.83,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,768.53725,1038.152108,522.6322222,1375.683591,1612,52.14524405,0,0,0,0,0,0,0,0,836.0678515,0,0,68.73571978,968.9361703,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,768.53725,614.3302213,522.6322222,1375.683591,1612,52.14524405,0,0,0,0,0,0,0,0,836.0678515,0,0,68.73571978,968.9361703,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,952.4460734,130.2541792,522.6322222,1477.25224,1612,52.14524405,0,0,0,0,0,0,0,0,836.0678515,0,0,68.73571978,968.9361703,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,952.4460734,81.71619698,522.6322222,1477.25224,1612,52.14524405,0,0,0,0,0,0,0,0,836.0678515,0,0,68.73571978,968.9361703,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,724.607612,81.71619698,522.6322222,1477.25224,1612,52.14524405,0,0,0,0,0,0,0,0,828.6667444,0,0,64.61658498,968.9361703,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,724.607612,232.9379438,522.6322222,1379.640811,1612,52.14524405,0,0,0,0,0,0,0,0,828.6667444,0,0,64.61658498,968.9361703,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,724.607612,427.2198828,522.6322222,1379.640811,1612,52.14524405,0,0,0,0,0,0,0,0,828.6667444,0,0,64.61658498,1103.93617,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,724.607612,746.3996758,522.6322222,1379.640811,1612,52.14524405,0,0,0,0,0,0,0,0,828.6667444,0,0,64.61658498,1103.93617,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,724.607612,746.3996758,522.6322222,1379.640811,1612,52.14524405,0,0,0,0,0,0,0,0,893.3667444,0,0,64.61658498,1161.281303,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,724.607612,746.3996758,522.6322222,1379.640811,1612,52.14524405,0,0,0,0,0,0,0,0,893.3667444,0,0,64.61658498,1161.281303,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,724.607612,746.3996758,522.6322222,1379.640811,1612,79.12024405,0,0,0,0,0,0,0,0,893.3667444,0,0,64.61658498,1161.281303,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,724.607612,746.3996758,522.6322222,1379.640811,1612,79.12024405,0,0,0,0,0,0,0,0,828.6667444,0,0,64.61658498,1161.281303,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,724.607612,705.7868947,522.6322222,1379.640811,1612,79.12024405,0,0,0,0,0,0,0,0,828.6667444,0,0,64.61658498,1161.281303,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,724.607612,719.3063898,522.6322222,1278.072162,1612,106.095244,0,0,0,0,0,0,0,0,893.3667444,0,0,64.61658498,1296.281303,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,724.607612,719.3063898,522.6322222,1278.072162,1612,79.12024405,0,0,0,0,0,0,0,0,893.3667444,0,0,132.054085,1161.281303,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,1053.707612,719.3063898,522.6322222,1278.072162,1612,79.12024405,0,0,0,0,0,0,0,0,900.7678515,0,0,159.029085,1026.281303,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,723.8519248,1053.707612,675.8954433,522.6322222,1278.072162,1612,79.12024405,0,0,0,0,0,0,0,0,965.4678515,0,0,159.029085,1072.589443,1185.894912,198.7,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,930.7882884,1198.898789,675.8954433,522.6322222,1278.072162,1612,79.12024405,0,0,0,0,0,0,0,0,1030.167851,0,0,159.029085,1072.589443,1185.894912,178.83,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,709.7882884,1198.898789,667.0658205,522.6322222,1337.320541,1612,79.12024405,0,0,0,0,0,0,0,0,900.7678515,0,0,159.029085,937.5894426,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,930.7882884,869.7987886,693.6965032,522.6322222,1337.320541,1612,79.12024405,0,0,0,0,0,0,0,0,965.4678515,0,0,145.541585,980.1534921,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,930.7882884,869.7987886,1047.212302,522.6322222,1337.320541,1612,52.14524405,0,0,0,0,0,0,0,0,836.0678515,0,0,145.541585,980.1534921,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,930.7882884,869.7987886,1133.97597,522.6322222,1337.320541,1612,52.14524405,0,0,0,0,0,0,0,0,900.7678515,0,0,145.541585,980.1534921,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,930.7882884,869.7987886,1133.97597,522.6322222,1337.320541,1612,52.14524405,0,0,0,0,0,0,0,0,771.3678515,0,0,145.541585,980.1534921,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
184.6059092,930.7882884,869.7987886,638.3154382,522.6322222,1379.640812,1612,52.14524405,0,0,0,0,0,0,0,0,771.3678515,0,0,145.541585,933.8453526,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,930.7882884,869.7987886,604.4549003,522.6322222,224.5722403,1612,52.14524405,0,0,0,0,0,0,0,0,706.6678515,0,0,145.541585,933.8453526,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,930.7882884,869.7987886,622.4221171,522.6322222,224.5722403,1612,52.14524405,0,0,0,0,0,0,0,0,771.3678515,0,0,145.541585,933.8453526,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,930.7882884,869.7987886,631.2517399,522.6322222,224.5722403,1612,52.14524405,0,0,0,0,0,0,0,0,900.7678515,0,0,145.541585,933.8453526,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,930.7882884,869.7987886,631.2517399,522.6322222,224.5722403,1612,52.14524405,0,0,0,0,0,0,0,0,900.7678515,0,0,145.541585,933.8453526,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,930.7882884,869.7987886,620.5143784,522.6322222,224.5722403,1612,52.14524405,0,0,0,0,0,0,0,0,893.3667444,0,0,145.541585,933.8453526,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,930.7882884,869.7987886,620.5143784,522.6322222,224.5722403,1612,52.14524405,0,0,0,0,0,0,0,0,893.3667444,0,0,145.541585,933.8453526,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,930.7882884,869.7987886,559.3169293,522.6322222,182.2519698,1612,52.14524405,0,0,0,0,0,0,0,0,958.0667444,0,0,118.566585,933.8453526,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,930.7882884,869.7987886,620.5143784,522.6322222,182.2519698,1612,25.17024405,0,0,0,0,0,0,0,0,958.0667444,0,0,118.566585,933.8453526,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,930.7882884,869.7987886,620.5143784,522.6322222,182.2519698,1612,25.17024405,0,0,0,0,0,0,0,0,958.0667444,0,0,118.566585,933.8453526,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,930.7882884,869.7987886,620.5143784,522.6322222,182.2519698,1612,25.17024405,0,0,0,0,0,0,0,0,958.0667444,0,0,118.566585,933.8453526,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,930.7882884,540.6987886,620.5143784,522.6322222,182.2519698,1612,25.17024405,0,0,0,0,0,0,0,0,958.0667444,0,0,118.566585,933.8453526,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,930.7882884,540.6987886,620.5143784,522.6322222,182.2519698,1612,25.17024405,0,0,0,0,0,0,0,0,958.0667444,0,0,118.566585,933.8453526,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,930.7882884,540.6987886,620.5143784,522.6322222,182.2519698,1612,25.17024405,0,0,0,0,0,0,0,0,958.0667444,0,0,145.541585,933.8453526,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,930.7882884,540.6987886,620.5143784,522.6322222,182.2519698,1612,25.17024405,0,0,0,0,0,0,0,0,893.3667444,0,0,145.541585,1068.845353,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,930.7882884,540.6987886,620.5143784,522.6322222,182.2519698,1612,25.17024405,0,0,0,0,0,0,0,0,828.6667444,0,0,186.7974673,1068.845353,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,930.7882884,540.6987886,620.5143784,457.9322222,182.2519698,1612,25.17024405,0,0,0,0,0,0,0,0,900.7678515,0,0,186.7974673,1203.845353,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
454.6059092,930.7882884,540.6987886,620.5143784,457.9322222,808.5919698,1612,25.17024405,0,0,0,0,0,0,0,0,965.4678515,0,0,240.7474673,1250.153492,1185.894912,178.83,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
454.6059092,930.7882884,540.6987886,622.2508162,457.9322222,808.5919698,1612,25.17024405,0,0,0,0,0,0,0,0,1159.567851,0,0,213.7724673,1250.153492,1185.894912,178.83,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
454.6059092,930.7882884,540.6987886,613.4561128,457.9322222,182.2519698,1612,25.17024405,0,0,0,0,0,0,0,0,1030.167851,0,0,213.7724673,1115.153492,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
454.6059092,930.7882884,540.6987886,577.859137,457.9322222,182.2519698,1612,25.17024405,0,0,0,0,0,0,0,0,1030.167851,0,0,213.7724673,845.1534921,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,930.7882884,540.6987886,612.5878941,457.9322222,182.2519698,1612,25.17024405,0,0,0,0,0,0,0,0,836.0678515,0,0,213.7724673,671.0134941,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,930.7882884,540.6987886,644.8616871,457.9322222,182.2519698,1612,25.17024405,0,0,0,0,0,0,0,0,763.9667444,0,0,186.7974673,671.0134941,1185.894912,178.83,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
343.3081992,930.7882884,540.6987886,643.993468,457.9322222,182.2519698,1612,25.17024405,0,0,0,0,0,0,0,0,763.9667444,0,0,186.7974673,671.0134941,1185.894912,178.83,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
373.5668199,930.7882884,211.5987886,643.993468,457.9322222,182.2519698,1612,25.17024405,0,0,0,0,0,0,0,0,763.9667444,0,0,186.7974673,671.0134941,1185.894912,178.83,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
373.5668199,930.7882884,540.6987886,643.993468,457.9322222,182.2519698,1612,25.17024405,0,0,0,0,0,0,0,0,763.9667444,0,0,118.566585,671.0134941,1185.894912,178.83,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
373.5668199,930.7882884,540.6987886,625.4512602,457.9322222,182.2519698,1612,25.17024405,0,0,0,0,0,0,0,0,699.2667444,0,0,118.566585,671.0134941,1185.894912,178.83,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
373.5668199,930.7882884,540.6987886,634.2808831,457.9322222,182.2519698,1612,25.17024405,0,0,0,0,0,0,0,0,699.2667444,0,0,91.59158498,628.4494446,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
373.5668199,930.7882884,540.6987886,601.3016445,522.6322222,182.2519698,1612,25.17024405,0,0,0,0,0,0,0,0,699.2667444,0,0,91.59158498,628.4494446,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
349.8645298,930.7882884,540.6987886,635.1621824,522.6322222,182.2519698,1612,25.17024405,0,0,0,0,0,0,0,0,763.9667444,0,0,91.59158498,628.4494446,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
349.8645298,1151.788288,589.0958476,634.2808831,522.6322222,182.2519698,1612,25.17024405,0,0,0,0,0,0,0,0,763.9667444,0,0,91.59158498,628.4494446,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
349.8645298,1151.788288,589.0958476,591.5907223,522.6322222,182.2519698,1612,25.17024405,0,0,0,0,0,0,0,0,763.9667444,0,0,91.59158498,628.4494446,1185.894912,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
349.8645298,1151.788288,589.0958476,166.3108831,546.8947222,182.2519698,0,25.17024405,0,0,0,0,0,0,0,0,763.9667444,0,0,91.59158498,628.4494446,949.9549121,139.09,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
349.8645298,1151.788288,589.0958476,419.7094856,546.8947222,182.2519698,0,25.17024405,0,0,0,0,0,0,0,0,763.9667444,0,0,91.59158498,628.4494446,1778.058049,139.09,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
349.8645298,1151.788288,589.0958476,419.7094856,546.8947222,182.2519698,0,25.17024405,0,0,0,0,0,0,0,0,763.9667444,0,0,91.59158498,628.4494446,1778.058049,139.09,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
349.8645298,1151.788288,589.0958476,166.3108831,546.8947222,182.2519698,0,25.17024405,0,0,0,0,0,0,0,0,763.9667444,0,0,91.59158498,628.4494446,1778.058049,139.09,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
484.8645298,1151.788288,589.0958476,836.5910575,546.8947222,182.2519698,0,25.17024405,0,0,0,0,0,0,0,0,763.9667444,0,0,91.59158498,628.4494446,1778.058049,139.09,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
484.8645298,1151.788288,589.0958476,826.373372,546.8947222,182.2519698,0,25.17024405,0,0,0,0,0,0,0,0,763.9667444,0,0,91.59158498,628.4494446,1778.058049,139.09,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
484.8645298,1151.788288,589.0958476,826.373372,546.8947222,182.2519698,0,25.17024405,0,0,0,0,0,0,0,0,763.9667444,0,0,91.59158498,628.4494446,2007.803137,139.09,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
484.8645298,1151.788288,589.0958476,826.373372,546.8947222,182.2519698,0,25.17024405,0,0,0,0,0,0,0,0,763.9667444,0,0,91.59158498,628.4494446,2125.773137,139.09,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
484.8645298,1151.788288,589.0958476,826.373372,546.8947222,182.2519698,0,25.17024405,0,0,0,0,0,0,0,0,763.9667444,0,0,91.59158498,628.4494446,2125.773137,139.09,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
542.8299181,1151.788288,589.0958476,754.8495728,546.8947222,808.5919698,0,25.17024405,0,0,0,0,0,0,0,0,828.6667444,0,0,91.59158498,628.4494446,2125.773137,139.09,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
484.8645298,1151.788288,589.0958476,754.8495728,546.8947222,808.5919698,0,25.17024405,0,0,0,0,0,0,0,0,828.6667444,0,0,91.59158498,628.4494446,2125.773137,158.96,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
484.8645298,1151.788288,560.057612,1092.827906,482.1947222,1337.320541,0,25.17024405,0,0,0,0,0,0,0,0,828.6667444,0,0,91.59158498,628.4494446,2125.773137,139.09,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
349.8645298,1151.788288,560.057612,754.8495728,522.6322222,1337.320541,0,25.17024405,0,0,0,0,0,0,0,0,828.6667444,0,0,91.59158498,628.4494446,1889.833137,119.22,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1151.788288,560.057612,634.2808831,522.6322222,1337.320541,0,25.17024405,0,0,0,0,0,0,0,0,828.6667444,0,0,91.59158498,628.4494446,1889.833137,139.09,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1151.788288,560.057612,724.1965162,522.6322222,1337.320541,0,25.17024405,0,0,0,0,0,0,0,0,828.6667444,0,0,91.59158498,763.4494446,2033.959382,139.09,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1151.788288,560.057612,724.1965162,522.6322222,1337.320541,0,25.17024405,0,0,0,0,0,0,0,0,763.9667444,0,0,91.59158498,763.4494446,1915.989382,139.09,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1151.788288,560.057612,683.3257737,522.6322222,1337.320541,0,25.17024405,0,0,0,0,0,0,0,0,763.9667444,0,0,91.59158498,763.4494446,1915.989382,144.50158,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1151.788288,560.057612,683.3257737,522.6322222,1278.072162,0,25.17024405,0,0,0,0,0,0,0,0,893.3667444,0,0,91.59158498,698.9361703,1915.989382,144.50158,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1151.788288,560.057612,634.2808831,522.6322222,1337.320541,0,25.17024405,0,0,0,0,0,0,0,0,828.6667444,0,0,91.59158498,756.281303,1915.989382,124.63158,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1151.788288,742.0738132,634.2808831,522.6322222,1337.320541,0,25.17024405,0,0,0,0,0,0,0,0,893.3667444,0,0,91.59158498,756.281303,1680.049382,124.63158,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1151.788288,855.0484401,634.2808831,522.6322222,1337.320541,0,25.17024405,0,0,0,0,0,0,0,0,893.3667444,0,0,91.59158498,756.281303,1680.049382,124.63158,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1151.788288,855.0484401,634.2808831,522.6322222,1337.320541,0,25.17024405,0,0,0,0,0,0,0,0,893.3667444,0,0,91.59158498,756.281303,1680.049382,124.63158,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1151.788288,855.0484401,634.2808831,522.6322222,1337.320541,0,25.17024405,0,0,0,0,0,0,0,0,893.3667444,0,0,91.59158498,756.281303,1680.049382,144.50158,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1151.788288,855.0484401,591.5907223,522.6322222,1278.072162,0,25.17024405,0,0,0,0,0,0,0,0,893.3667444,0,0,91.59158498,621.281303,1535.923137,144.50158,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1151.788288,855.0484401,625.4512602,522.6322222,1278.072162,0,25.17024405,0,0,0,0,0,0,0,0,893.3667444,0,0,91.59158498,621.281303,1535.923137,144.50158,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1151.788288,855.0484401,1093.42126,522.6322222,1278.072162,0,25.17024405,0,0,0,0,0,0,0,0,893.3667444,0,0,91.59158498,621.281303,1771.863137,144.50158,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1246.386074,855.0484401,1093.42126,522.6322222,1278.072162,0,25.17024405,0,0,0,0,0,0,0,0,893.3667444,0,0,91.59158498,621.281303,1771.863137,144.50158,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1151.788288,855.0484401,634.2808831,522.6322222,1278.072162,0,25.17024405,0,0,0,0,0,0,0,0,828.6667444,0,0,91.59158498,621.281303,1771.863137,144.50158,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1151.788288,673.0322388,634.2808831,522.6322222,1278.072162,0,25.17024405,0,0,0,0,0,0,0,0,828.6667444,0,0,118.566585,621.281303,1771.863137,144.50158,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1151.788288,673.0322388,634.2808831,522.6322222,1278.072162,0,25.17024405,0,0,0,0,0,0,0,0,828.6667444,0,0,118.566585,621.281303,1771.863137,144.50158,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1151.788288,673.0322388,634.2808831,522.6322222,1278.072162,0,25.17024405,0,0,0,0,0,0,0,0,828.6667444,0,0,118.566585,621.281303,1771.863137,144.50158,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1151.788288,673.0322388,634.2808831,522.6322222,1278.072162,0,25.17024405,0,0,0,0,0,0,0,0,828.6667444,0,0,118.566585,621.281303,1771.863137,144.50158,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1151.788288,673.0322388,634.2808831,522.6322222,1278.072162,0,25.17024405,0,0,0,0,0,0,0,0,828.6667444,0,0,91.59158498,756.281303,1771.863137,144.50158,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1151.788288,560.057612,634.2808831,457.9322222,1278.072162,0,25.17024405,0,0,0,0,0,0,0,0,893.3667444,0,0,91.59158498,756.281303,1771.863137,144.50158,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1151.788288,560.057612,634.2808831,457.9322222,1278.072162,0,25.17024405,0,0,0,0,0,0,0,0,828.6667444,0,0,91.59158498,756.281303,1771.863137,144.50158,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1151.788288,560.057612,634.2808831,393.2322222,1278.072162,0,25.17024405,0,0,0,0,0,0,0,0,828.6667444,0,0,91.59158498,756.281303,1771.863137,144.50158,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1151.788288,560.057612,634.2808831,393.2322222,1278.072162,0,25.17024405,0,0,0,0,0,0,0,0,828.6667444,0,0,91.59158498,756.281303,1771.863137,144.50158,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1151.788288,540.6987886,634.2808831,393.2322222,1278.072162,0,25.17024405,0,0,0,0,0,0,0,0,828.6667444,0,0,118.566585,756.281303,1535.923137,144.50158,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1151.788288,540.6987886,634.2808831,393.2322222,1278.072162,0,25.17024405,0,0,0,0,0,0,0,0,828.6667444,0,0,91.59158498,756.281303,1535.923137,144.50158,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
319.6059092,1151.788288,540.6987886,634.2808831,393.2322222,1303.464325,0,25.17024405,0,0,0,0,0,0,0,0,828.6667444,0,0,91.59158498,756.281303,1535.923137,144.50158,0,0,0,0,0,0,0,0,0,0,0,0,17.96890405
